web_name,opponent_34,predicted_points_34,opponent_35,predicted_points_35,opponent_36,predicted_points_36,opponent_37,predicted_points_37,opponent_38,predicted_points_38,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Groß,MUN,9.75,EVE,3.58,ARS,11.49,MCI,9.23,AVL,5.65,7.94,4.0,2.6,104,100.0,0.0,60307,0,0,-1,1,2,3,5.2,2.6,0,Pascal,False,0,0,54,60307.jpg,Groß,8.8,False,0.0,a,5,36,121,4237682,9876,3722620,10813,0.5,22.4,2632,6,6,9,40,1,0,0,4,0,0,10,559,692.4,1012.7,462.0,217.0,30,4.27,7.14,11.41,37.19,26,13,5,4,58,36,14,9,1.0,0.0,0.0,0.0,2.0,0.0,0.15,0.0,0.24,0.39,1.27,1.37,119,64,117,57,54,21,43,12,1.03,0.31,16,0,1,90.0,0.0,5.0,30.0,28.0,0.85,5.0,450.0,90.0,0.0,1.0,4.0,0.8,7.23,18.63,23.08,33.76,15.4,2.6,8.44,16.8,22.48,46.38,15.2,2,2,0,1.4,1.2,1.8,0.3,23.3,31.1,103.6,94.6,114.1,80.0,14.2,14.7,96.8,28.6,21.5,80.1,14.8,17.1,60.0,56.5,57.0,43.5,9.8,15.1,107.1,27.0,16.7,69.0,5.65
Mitoma,WOL,10.29,EVE,4.32,ARS,13.47,SOU,8.52,AVL,3.03,7.93,4.6,4.0,124,100.0,100.0,451340,0,0,6,-6,4,3,8.0,4.0,2,Kaoru,False,0,2022-10-15T09:30:07.136345Z,56,451340.jpg,Mitoma,27.5,False,0.0,a,5,36,116,4357430,87594,1317140,33009,0.7,20.7,1714,7,7,6,24,0,0,0,0,0,0,11,400,499.6,416.1,628.0,154.2,18,4.74,4.26,9.0,24.62,85,33,61,50,31,17,43,30,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.22,0.47,1.29,1.26,101,53,60,28,23,11,10,5,0.95,0.32,16,0,1,90.0,3.0,14.0,25.0,16.0,0.53,5.0,450.0,90.0,0.0,1.0,4.0,0.8,6.17,16.0,19.98,16.64,25.12,4.0,7.04,11.2,18.28,21.74,31.0,2,2,0,1.4,1.2,1.8,0.3,23.3,31.1,103.6,94.6,114.1,80.0,14.2,14.7,96.8,28.6,21.5,80.1,14.8,17.1,60.0,56.5,57.0,43.5,9.8,15.1,107.1,27.0,16.7,69.0,3.03
Welbeck,WOL,10.6,EVE,4.01,ARS,12.88,SOU,7.9,AVL,3.61,7.8,2.8,3.0,103,100.0,50.0,50175,0,0,0,0,0,4,6.0,1.5,1,Danny,False,0,2023-04-24T10:00:08.094660Z,65,50175.jpg,Welbeck,1.1,False,0.0,a,5,36,68,478375,11461,481971,2515,0.5,10.5,1486,4,4,5,22,0,0,0,0,0,0,2,212,267.2,276.9,642.0,118.9,16,6.96,1.5,8.46,19.59,224,22,112,12,30,14,74,15,0.0,0.0,0.0,0.0,3.0,0.0,0.42,0.0,0.09,0.51,1.19,1.33,55,24,98,15,189,24,179,30,0.97,0.3,16,0,1,17.0,5.0,11.0,24.0,17.0,0.61,5.0,232.0,46.0,1.0,1.0,3.0,0.75,4.95,8.83,11.13,11.54,26.75,3.0,5.86,13.0,17.76,11.34,29.2,2,2,0,1.4,1.2,1.8,0.3,23.3,31.1,103.6,94.6,114.1,80.0,14.2,14.7,96.8,28.6,21.5,80.1,14.8,17.1,60.0,56.5,57.0,43.5,9.8,15.1,107.1,27.0,16.7,69.0,3.61
Stones,WHU,10.93,LEE,6.8,EVE,4.83,CHE,10.91,BRE,5.32,7.76,4.3,4.8,302,100.0,100.0,97299,0,0,0,0,1,2,11.6,5.3,9,John,False,0,2023-01-28T00:00:08.591408Z,55,97299.jpg,Stones,5.6,False,0.0,a,13,43,82,846357,242489,561363,4001,0.9,14.9,1548,2,2,6,15,1,0,0,2,0,0,13,358,337.6,130.8,117.0,58.6,18,0.77,0.89,1.66,10.23,174,66,218,53,228,51,219,66,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05,0.09,0.59,0.87,105,12,27,4,37,6,69,26,1.05,0.35,1,1,0,90.0,8.0,8.0,19.0,17.0,0.68,4.0,280.0,70.0,0.0,2.0,3.0,0.6,3.08,18.84,17.77,6.88,6.16,4.75,3.3,16.25,23.0,3.45,6.5,3,4,0,1.5,1.3,1.2,1.5,22.0,34.1,104.6,111.5,125.6,80.9,15.2,16.8,93.0,45.4,29.3,85.1,22.5,30.2,99.7,110.3,93.2,80.3,17.8,16.3,94.4,51.8,17.5,95.2,5.32
Ederson,WHU,11.5,LEE,5.11,EVE,4.7,BHA,11.83,BRE,5.54,7.74,3.5,2.2,307,100.0,0.0,121160,0,0,-1,1,0,1,6.4,2.7,2,Ederson,False,0,0,54,121160.jpg,Santana de Moraes,14.7,False,0.0,a,13,43,107,1875216,92398,2171912,10316,0.4,19.8,2790,0,1,10,29,0,0,0,2,0,40,6,519,438.8,13.1,0.0,45.2,31,0.0,0.22,0.22,25.49,118,20,430,4,754,83,271,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.01,0.01,0.82,0.94,126,4,154,14,103,22,27,5,1.0,0.32,1,1,0,90.0,0.0,4.0,31.0,29.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,1.46,16.74,14.15,0.42,0.0,2.25,1.35,14.25,13.35,0.0,0.0,3,4,0,1.5,1.3,1.2,1.5,22.0,34.1,104.6,111.5,125.6,80.9,15.2,16.8,93.0,45.4,29.3,85.1,22.5,30.2,99.7,110.3,93.2,80.3,17.8,16.3,94.4,51.8,17.5,95.2,5.54
Sancho,BHA,7.7,WHU,5.75,WOL,6.93,CHE,11.33,FUL,6.38,7.62,4.1,4.0,340,100.0,100.0,209243,0,0,-4,4,1,3,8.0,4.0,7,Jadon,False,0,2023-03-02T00:30:09.100456Z,71,209243.jpg,Sancho,3.1,False,0.0,a,14,1,78,665720,6051,1376061,1908,0.6,11.0,1246,5,2,10,15,0,0,0,0,0,0,4,261,284.0,379.5,275.0,93.9,16,3.32,2.35,5.67,18.56,208,86,71,58,113,73,117,74,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.17,0.41,1.34,1.08,39,20,62,30,50,20,109,34,1.16,0.72,18,0,1,60.0,8.0,9.0,19.0,16.0,0.64,5.0,324.0,65.0,0.0,1.0,4.0,0.8,4.94,13.74,14.95,19.97,14.47,4.0,3.64,13.8,8.8,19.36,8.2,2,9,1,1.4,1.3,1.2,1.2,26.1,38.4,122.3,115.7,146.9,95.0,18.0,16.8,99.6,36.8,31.6,93.3,24.4,34.1,110.5,117.0,113.4,83.8,21.4,17.1,107.4,33.6,30.0,100.0,6.38
Mac Allister,WOL,9.84,EVE,4.06,ARS,11.7,SOU,8.4,AVL,3.75,7.55,4.0,3.0,116,100.0,100.0,243016,0,0,0,0,3,3,6.0,3.0,2,Alexis,False,0,2023-01-21T18:30:07.117166Z,55,243016.jpg,Mac Allister,7.0,False,0.0,a,5,36,109,2418302,28934,1756758,19340,0.5,19.8,2335,8,1,8,35,1,0,0,7,0,0,14,446,584.2,526.7,597.0,170.9,26,9.8,3.22,13.02,30.84,52,20,43,35,34,20,31,20,0.0,0.0,1.0,0.0,1.0,0.0,0.38,0.0,0.12,0.5,1.19,1.35,112,61,96,46,55,22,51,16,1.0,0.31,16,0,1,90.0,2.0,7.0,27.0,24.0,0.77,5.0,432.0,86.0,0.0,1.0,4.0,0.8,6.33,16.52,21.64,19.51,22.11,3.0,6.72,14.4,16.96,25.14,25.0,2,2,0,1.4,1.2,1.8,0.3,23.3,31.1,103.6,94.6,114.1,80.0,14.2,14.7,96.8,28.6,21.5,80.1,14.8,17.1,60.0,56.5,57.0,43.5,9.8,15.1,107.1,27.0,16.7,69.0,3.75
Álvarez,FUL,9.9,LEE,7.17,EVE,4.67,CHE,10.73,BRE,4.87,7.47,3.1,4.2,319,100.0,100.0,461358,0,0,-5,5,2,4,10.4,4.7,1,Julián,False,0,2022-12-21T14:30:07.153297Z,60,461358.jpg,Álvarez,2.1,False,0.0,a,13,43,74,659245,16516,759068,6856,0.7,12.3,901,7,2,2,13,0,0,0,0,0,0,9,278,312.8,186.7,401.0,89.9,7,5.09,0.89,5.98,12.34,188,17,168,24,72,26,126,22,0.0,0.0,0.0,0.0,3.0,0.0,0.51,0.0,0.09,0.6,1.23,1.3,71,29,53,11,151,20,129,17,0.7,0.2,1,0,1,10.0,2.0,24.0,24.0,7.0,0.23,4.0,166.0,42.0,0.0,4.0,1.0,0.2,3.75,11.58,13.03,7.78,16.71,4.25,4.58,18.0,19.8,10.6,15.5,3,4,0,1.5,1.3,1.2,1.5,22.0,34.1,104.6,111.5,125.6,80.9,15.2,16.8,93.0,45.4,29.3,85.1,22.5,30.2,99.7,110.3,93.2,80.3,17.8,16.3,94.4,51.8,17.5,95.2,4.87
Antony,AVL,7.02,WHU,6.29,WOL,6.4,CHE,11.98,FUL,5.47,7.43,3.5,4.6,609,100.0,100.0,467169,0,0,-2,2,1,3,9.2,4.6,2,Antony Matheus,False,0,2023-02-07T15:00:07.718574Z,73,467169.jpg,dos Santos,3.1,False,0.0,a,14,1,67,1628797,9292,1418893,5323,0.6,9.2,1438,4,1,9,20,0,0,0,4,0,0,4,209,258.8,267.1,499.0,102.0,18,4.87,1.82,6.69,20.57,232,98,116,83,48,29,100,68,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.11,0.41,1.29,1.25,33,16,37,17,110,49,110,35,1.13,0.56,18,0,1,70.0,3.0,8.0,19.0,17.0,0.68,5.0,365.0,73.0,0.0,1.0,4.0,0.8,5.37,11.0,13.62,14.06,26.26,4.6,5.72,14.4,13.96,17.78,26.2,2,9,1,1.4,1.3,1.2,1.2,26.1,38.4,122.3,115.7,146.9,95.0,18.0,16.8,99.6,36.8,31.6,93.3,24.4,34.1,110.5,117.0,113.4,83.8,21.4,17.1,107.4,33.6,30.0,100.0,5.47
Steele,MUN,10.41,EVE,3.77,ARS,9.53,SOU,8.08,AVL,5.32,7.42,5.4,4.2,102,100.0,0.0,49262,0,0,-1,1,2,1,8.4,4.2,10,Jason,False,0,0,39,49262.jpg,Steele,3.6,False,0.0,a,5,36,38,457773,53378,162641,5424,1.1,9.7,630,0,1,3,10,0,1,0,1,0,16,6,172,182.2,13.0,0.0,19.5,7,0.0,0.15,0.15,9.85,282,24,431,5,488,15,391,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.02,0.02,1.41,1.43,717,65,49,6,14,4,92,18,1.0,0.43,16,1,0,90.0,0.0,28.0,7.0,5.0,0.15,4.0,360.0,90.0,0.0,2.0,3.0,0.6,2.79,24.57,26.03,1.86,0.0,5.25,3.18,25.25,28.55,3.25,0.0,2,2,0,1.4,1.2,1.8,0.3,23.3,31.1,103.6,94.6,114.1,80.0,14.2,14.7,96.8,28.6,21.5,80.1,14.8,17.1,60.0,56.5,57.0,43.5,9.8,15.1,107.1,27.0,16.7,69.0,5.32
