web_name,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,opponent_14,predicted_points_14,opponent_15,predicted_points_15,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Bowen,BRE,3.77,NFO,4.96,BUR,5.69,CRY,5.2,TOT,6.04,5.13,6.0,4.0,526,100.0,100.0,178186,0,0,4,-4,1,3,4.0,4.0,2,Jarrod,False,0,2023-09-22T11:30:08.260489Z,74,178186.jpg,Bowen,20.8,False,0,a,19,21,60,2473486,88123,924949,108575,0.5,8.1,900,6,1,1,17,0,0,0,1,0,0,7,178,301.0,99.8,392.0,79.2,10,4.14,0.83,4.97,19.28,17,7,108,78,4,2,13,9,2.0,0.0,4.0,0.0,4.0,0.0,0.41,0.0,0.08,0.49,1.93,1.7,22,13,64,27,9,6,15,7,1.0,0.1,9,0,1,90.0,0.0,0.0,10.0,10.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,7.92,17.8,30.1,9.98,39.2,5.6,7.94,16.4,29.88,6.66,43.0,3,18,0,2.2,0.9,1.8,0.8,17.9,29.6,93.4,101.3,102.7,56.8,7.5,17.6,114.2,42.5,19.4,73.0,16.4,27.0,80.3,103.4,88.8,51.8,8.2,15.7,102.7,35.8,19.0,66.2,6.04
Eze,BUR,5.99,EVE,3.9,LUT,5.3,WHU,4.5,BOU,5.11,4.96,3.6,0.0,226,100.0,0.0,232413,0,0,-4,4,0,3,0.5,0.0,0,Eberechi,False,0,2023-10-04T08:30:08.801501Z,61,232413.jpg,Eze,3.1,False,0,a,8,31,25,254141,2551,1480580,21371,0.0,4.1,627,1,1,3,7,0,0,0,1,0,0,1,110,142.0,282.4,184.0,60.9,7,2.3,1.8,4.1,10.06,126,47,18,13,38,23,26,20,1.0,0.0,1.0,0.0,2.0,0.0,0.33,0.0,0.26,0.59,1.44,1.0,61,38,718,310,87,42,101,30,1.0,0.43,18,0,1,0.0,2.0,1.0,7.0,7.0,0.88,2.0,177.0,88.0,2.0,1.0,2.0,0.67,8.7,15.71,20.29,40.34,26.29,4.5,6.1,16.0,13.9,37.35,10.0,2,3,1,0.8,2.1,0.8,2.6,29.6,43.7,139.8,138.0,160.8,102.9,21.8,20.1,115.0,45.1,41.1,107.2,32.8,42.6,150.1,126.4,151.4,110.0,22.4,20.4,123.2,44.7,35.8,106.2,5.11
Mitoma,EVE,4.03,SHU,7.34,NFO,4.33,CHE,4.49,BRE,4.21,4.88,4.6,2.0,143,100.0,100.0,451340,0,0,0,0,2,3,2.0,2.0,2,Kaoru,False,0,2023-10-11T09:00:08.348049Z,65,451340.jpg,Mitoma,36.8,False,0,a,5,36,46,2299963,113378,2370331,168153,0.3,7.1,845,3,3,0,18,0,0,0,3,0,0,6,152,228.0,240.5,313.0,78.3,9,2.53,2.34,4.87,15.37,37,13,21,16,14,9,15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.52,1.64,1.92,47,28,165,79,34,20,9,5,0.96,0.0,10,0,1,90.0,0.0,1.0,10.0,9.0,0.9,5.0,405.0,81.0,0.0,1.0,4.0,0.8,7.83,15.2,22.8,24.05,31.3,4.2,6.22,12.6,19.8,11.5,30.8,3,4,1,1.6,1.2,1.6,1.2,20.9,31.7,99.5,116.0,102.4,80.7,14.4,18.3,110.1,47.4,26.3,81.6,21.8,32.8,102.6,135.6,90.2,88.2,11.8,19.3,110.1,50.8,33.0,75.4,4.21
B.Fernandes,FUL,5.82,LUT,5.25,EVE,4.45,NEW,3.57,CHE,5.28,4.87,4.1,3.3,373,100.0,0.0,141746,0,0,-2,2,1,3,3.8,2.8,1,Bruno,False,0,0,83,141746.jpg,Borges Fernandes,13.2,False,0,a,14,1,41,830677,20866,2093440,108785,0.4,4.9,900,2,2,2,16,0,0,0,4,0,0,7,178,282.6,423.7,205.0,91.0,10,2.84,3.21,6.05,17.67,20,8,3,2,33,18,8,6,2.0,0.0,1.0,0.0,1.0,0.0,0.28,0.0,0.32,0.6,1.77,1.6,10,7,87,39,56,27,31,11,1.0,0.2,13,0,1,90.0,0.0,0.0,10.0,10.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,9.1,17.8,28.26,42.37,20.5,4.4,9.12,19.0,28.0,40.94,22.2,3,7,1,1.3,1.1,1.6,1.2,22.7,27.8,99.6,88.1,90.2,75.8,20.8,15.5,104.3,28.1,22.3,95.4,23.8,28.8,103.7,96.4,88.0,77.6,17.6,14.7,88.3,30.6,28.6,94.0,5.28
Sterling,TOT,5.92,MCI,4.73,NEW,4.07,BHA,4.41,MUN,5.07,4.84,4.9,6.7,216,100.0,0.0,103955,-1,1,-1,1,2,3,6.7,6.7,2,Raheem,False,0,0,69,103955.jpg,Sterling,7.2,False,0,a,7,8,49,1961549,11930,1563233,122547,1.0,7.1,810,3,3,2,10,0,0,0,2,0,0,6,140,171.6,202.4,342.0,71.6,9,2.26,1.42,3.68,10.55,91,31,33,27,5,3,17,13,0.0,0.0,4.0,0.0,0.0,0.0,0.25,0.0,0.16,0.41,1.17,1.11,34,19,14,10,27,17,58,18,1.0,0.22,4,0,1,90.0,0.0,1.0,10.0,9.0,0.9,5.0,370.0,74.0,0.0,1.0,4.0,0.8,7.16,14.0,17.16,20.24,34.2,4.4,5.28,11.0,13.04,11.02,28.8,4,14,0,1.1,1.6,1.0,1.2,26.8,39.4,130.7,126.6,137.7,102.9,18.2,18.9,126.3,38.7,24.1,94.9,24.6,34.6,112.5,110.8,123.0,91.0,19.2,16.1,112.2,32.7,16.8,95.2,5.07
Kulusevski,CHE,4.8,WOL,4.93,AVL,4.98,MCI,4.25,WHU,5.14,4.82,3.7,3.0,501,100.0,0.0,445044,0,0,0,0,0,3,3.0,3.0,3,Dejan,False,0,0,70,445044.jpg,Kulusevski,1.7,False,0,a,18,6,37,231778,3522,217961,20548,0.4,5.3,891,2,0,5,7,0,0,0,1,0,0,3,141,178.2,307.3,302.0,78.9,10,1.15,1.9,3.04,11.95,86,30,12,9,16,11,14,10,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.31,1.21,0.71,33,18,101,43,83,39,127,35,1.01,0.51,8,0,1,89.0,0.0,0.0,10.0,10.0,1.0,5.0,449.0,90.0,0.0,0.0,5.0,1.0,7.89,14.1,17.82,30.73,30.2,2.6,5.82,9.4,9.4,28.84,20.0,2,19,1,1.6,1.7,1.2,2.0,26.2,43.8,133.8,157.0,147.9,103.8,13.5,21.0,107.6,59.1,43.3,85.5,29.2,38.4,139.6,129.0,116.4,111.0,16.8,20.7,111.8,58.6,36.4,97.4,5.14
Trippier,ARS,5.38,BOU,4.46,CHE,6.65,MUN,3.91,EVE,3.59,4.8,5.9,5.3,430,100.0,0.0,77794,0,0,5,-5,3,2,5.3,5.8,0,Kieran,True,0,0,70,77794.jpg,Trippier,48.6,False,0,a,15,4,59,2760753,43819,1205859,150874,0.8,8.4,857,0,6,4,11,0,0,0,3,0,0,12,286,296.2,476.6,29.0,80.2,10,0.05,3.53,3.58,9.87,18,2,1,1,236,67,11,1,1.0,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.37,0.38,1.04,1.16,32,2,29,6,10,2,3,1,1.05,0.42,20,1,0,90.0,0.0,0.0,10.0,10.0,1.0,5.0,407.0,81.0,0.0,0.0,5.0,1.0,8.02,28.6,29.62,47.66,2.9,9.2,9.76,37.8,37.04,57.68,2.8,2,9,0,1.0,1.4,1.6,1.0,26.9,35.2,116.8,115.8,119.6,97.1,24.6,21.9,130.8,58.6,29.6,117.2,23.6,36.2,109.8,132.1,119.6,89.6,18.4,24.2,130.3,77.5,34.0,104.4,3.59
Rodrigo,BOU,4.38,CHE,5.64,LIV,4.4,TOT,4.97,AVL,3.78,4.63,4.1,2.3,365,100.0,100.0,220566,0,0,1,-1,1,3,3.3,2.8,6,Rodrigo,False,0,2023-09-23T21:30:07.288023Z,56,220566.jpg,Hernandez,5.9,False,0,a,13,43,33,1131276,28339,1120206,12215,0.4,5.9,660,2,2,3,4,0,0,0,3,1,0,5,158,206.8,142.6,152.0,50.1,8,1.05,1.86,2.91,7.49,52,20,58,43,49,29,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.25,0.39,1.02,0.55,91,56,142,63,54,26,67,20,1.09,0.41,14,0,1,90.0,2.0,1.0,8.0,7.0,0.88,3.0,225.0,75.0,2.0,1.0,2.0,0.67,6.26,19.75,25.85,17.82,19.0,1.67,2.57,11.33,11.07,10.23,4.67,3,2,0,2.6,1.4,3.0,0.8,23.7,29.0,105.0,88.4,98.2,85.7,7.6,15.5,95.3,42.8,17.1,70.8,18.6,24.9,81.9,84.7,83.0,64.6,3.2,15.2,101.4,29.9,21.2,59.0,3.78
Darwin,LUT,5.12,BRE,4.06,MCI,4.17,FUL,4.68,SHU,4.39,4.48,5.2,6.3,293,100.0,0.0,447203,1,-1,0,0,1,4,7.3,6.8,10,Darwin,False,0,0,75,447203.jpg,Núñez Ribeiro,14.9,False,0,a,11,14,47,1541552,200844,1466571,29003,0.8,6.3,416,4,5,2,3,0,0,0,1,0,0,4,155,201.2,72.2,272.0,54.7,4,4.04,0.84,4.88,5.27,59,6,153,19,21,10,36,10,0.0,0.0,0.0,0.0,3.0,0.0,0.87,0.0,0.18,1.05,1.14,0.65,20,7,18,4,22,5,24,4,0.87,0.43,16,0,1,79.0,0.0,6.0,9.0,4.0,0.4,4.0,277.0,69.0,0.0,2.0,3.0,0.6,6.08,17.22,22.36,8.02,30.22,6.25,8.78,20.75,29.35,13.73,44.5,2,17,0,0.7,2.9,0.4,4.0,34.4,53.2,171.1,167.5,193.3,132.3,25.8,22.5,124.2,62.9,37.8,113.9,42.4,52.7,195.9,142.6,187.4,154.4,33.6,22.3,132.1,54.2,36.6,132.0,4.39
Luis Díaz,LUT,4.04,BRE,4.23,MCI,3.66,FUL,4.1,SHU,6.04,4.41,3.6,2.7,303,100.0,0.0,244731,-1,1,-1,1,0,3,3.7,3.2,0,Luis,False,0,0,74,244731.jpg,Díaz,7.6,False,0,a,11,14,32,1257228,7640,1224846,139777,0.4,4.3,624,2,1,2,7,0,0,0,0,0,0,1,89,95.0,114.3,179.0,38.8,8,2.66,1.07,3.73,8.68,197,80,82,62,41,25,83,51,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.15,0.53,1.25,1.01,24,14,121,54,89,44,52,16,1.15,0.29,16,0,1,0.0,0.0,3.0,9.0,7.0,0.7,4.0,322.0,80.0,0.0,1.0,4.0,0.8,4.31,9.89,10.56,12.7,19.89,3.0,2.35,8.0,2.3,9.65,11.5,2,17,0,0.7,2.9,0.4,4.0,34.4,53.2,171.1,167.5,193.3,132.3,25.8,22.5,124.2,62.9,37.8,113.9,42.4,52.7,195.9,142.6,187.4,154.4,33.6,22.3,132.1,54.2,36.6,132.0,6.04
Bernardo,BOU,3.98,CHE,5.11,LIV,3.87,TOT,4.66,AVL,4.28,4.38,4.0,3.3,344,100.0,100.0,165809,0,0,-2,2,1,3,4.3,3.8,7,Bernardo,False,0,2023-09-20T09:00:09.855543Z,63,165809.jpg,Veiga de Carvalho e Silva,1.4,False,0,a,13,43,28,118203,18426,441932,3442,0.5,4.4,554,1,2,2,4,0,0,0,2,0,0,4,133,150.4,199.3,70.0,42.0,6,0.38,2.47,2.85,4.24,116,42,35,29,138,83,71,44,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.4,0.46,0.69,0.65,54,32,84,37,64,32,150,48,0.97,0.32,14,0,1,90.0,2.0,2.0,7.0,6.0,0.75,3.0,270.0,90.0,1.0,1.0,3.0,0.75,6.0,19.0,21.49,28.47,10.0,3.33,5.47,19.0,21.4,24.8,8.33,3,2,0,2.6,1.4,3.0,0.8,23.7,29.0,105.0,88.4,98.2,85.7,7.6,15.5,95.3,42.8,17.1,70.8,18.6,24.9,81.9,84.7,83.0,64.6,3.2,15.2,101.4,29.9,21.2,59.0,4.28
