web_name,opponent_17,predicted_points_17,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Lyanco,BHA,3.1,FUL,2.55,NFO,4.52,EVE,3.54,AVL,2.88,3.32,1.0,0.0,413,100.0,100.0,212721,0,0,-1,1,0,2,0.0,-1.0,1,Lyanco,False,0,2022-08-11T13:30:06.884427Z,44,212721.jpg,Silveira Neves Vojnovic,0.0,False,0.0,a,17,20,7,1367,179,3772,197,0.0,1.6,231,0,0,0,2,0,0,0,2,0,0,0,35,59.8,2.3,34.0,9.7,2,0.0878,0.00914,0.09694,2.5205,305,118,385,141,276,87,338,118,0.0,0.0,0.0,0.0,0.0,0.0,0.034210000000000004,0.0,0.0035600000000000002,0.03777,0.98201,0.78,455,116,213,128,404,155,513,188,0.77922,0.0,12,3,5,1,1.4,1.2,1.8,1.6,21.2,25.7,94.6,70.4,92.9,76.8,13.1,12.1,78.2,23.1,19.6,70.1,27.8,30.5,115.8,80.6,109.4,96.4,12.6,11.7,89.2,17.3,10.2,73.0,1,0,18.0,0.0,14.0,7.0,2.0,0.12,4.0,224.0,56.0,0.0,3.0,2.0,0.4,1.39,5.0,8.54,0.33,4.86,1.0,2.15,6.5,12.9,0.5,8.0
Justin,NEW,3.05,LIV,3.76,FUL,2.48,NFO,4.35,BHA,2.97,3.32,3.2,0.0,268,0.0,0.0,220627,0,0,-2,2,0,2,0.0,0.0,0,James,False,Achilles injury - Expected back 01 Jul,2022-11-09T08:30:06.809946Z,43,220627.jpg,Justin,1.1,False,0.0,i,10,13,45,291239,3484,313996,81987,0.0,10.5,1252,0,2,5,25,0,0,0,0,0,0,2,263,208.4,138.8,40.0,38.7,14,0.3077,0.47171,0.77941,21.309,122,40,114,22,261,76,153,34,0.0,0.0,0.0,0.0,0.0,0.0,0.022119999999999997,0.0,0.03391,0.056029999999999996,1.5318,1.8,522,151,164,101,114,32,163,58,1.00639,0.35941999999999996,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,1.0,1.0,14.0,14.0,0.93,4.0,357.0,89.0,1.0,0.0,4.0,1.0,2.76,18.79,14.89,9.91,2.86,5.5,2.33,23.5,14.85,6.68,1.75
Djenepo,BHA,2.91,FUL,3.28,NFO,3.65,EVE,3.6,AVL,3.05,3.3,1.8,0.0,418,100.0,100.0,431131,0,0,0,0,0,3,0.0,-1.0,0,Moussa,False,0,2022-11-04T23:30:08.897775Z,50,431131.jpg,Djenepo,0.1,False,0.0,a,17,20,18,15755,126,19166,278,0.0,3.6,522,0,1,0,9,0,0,0,0,0,0,0,85,101.6,65.7,39.0,20.8,5,0.1158,0.23141,0.34721,7.2453,255,113,201,121,267,137,264,123,0.0,0.0,0.0,0.0,0.0,0.0,0.019969999999999998,0.0,0.0399,0.059860000000000003,1.24919,1.55,201,115,482,177,294,126,461,177,0.8620700000000001,0.0,12,3,5,1,1.4,1.2,1.8,1.6,21.2,25.7,94.6,70.4,92.9,76.8,13.1,12.1,78.2,23.1,19.6,70.1,27.8,30.5,115.8,80.6,109.4,96.4,12.6,11.7,89.2,17.3,10.2,73.0,0,1,0.0,0.0,11.0,10.0,5.0,0.31,2.0,18.0,9.0,0.0,5.0,0.0,0.0,2.08,8.5,10.16,6.57,3.9,1.0,1.35,3.0,2.6,1.05,9.5
Edozie,BHA,2.82,FUL,3.3,NFO,3.48,EVE,3.98,AVL,2.87,3.29,1.0,0.0,624,100.0,0.0,490503,0,0,-3,3,0,3,0.0,-1.0,1,Samuel,False,0,0,47,490503.jpg,Edozie,0.0,False,0.0,a,17,20,8,1561,160,1245,122,0.0,1.7,150,0,0,0,1,0,0,0,0,0,0,0,26,28.0,41.0,48.0,11.6,0,0.2552,0.17875,0.43395,2.0876,349,151,247,139,244,132,329,147,0.0,0.0,0.0,0.0,0.0,0.0,0.15312,0.0,0.10725,0.26037,1.2525600000000001,0.6,305,185,386,115,424,188,618,251,0.0,0.0,12,3,5,1,1.4,1.2,1.8,1.6,21.2,25.7,94.6,70.4,92.9,76.8,13.1,12.1,78.2,23.1,19.6,70.1,27.8,30.5,115.8,80.6,109.4,96.4,12.6,11.7,89.2,17.3,10.2,73.0,0,1,31.0,0.0,10.0,7.0,0.0,0.0,4.0,83.0,21.0,0.0,5.0,0.0,0.0,1.66,3.71,4.0,5.86,6.86,1.0,1.4,3.0,3.65,3.88,6.75
Vardy,NEW,3.46,LIV,4.11,FUL,3.3,NFO,3.44,BHA,2.16,3.29,2.7,0.0,255,100.0,0.0,101668,0,0,-4,4,0,4,0.0,0.0,1,Jamie,False,0,0,91,101668.jpg,Vardy,2.1,False,0.0,a,10,13,40,211226,9213,521747,10832,0.0,4.4,745,1,4,3,14,0,0,0,1,0,0,2,100,141.6,69.7,168.0,37.3,8,2.0765,0.10977999999999999,2.18628,11.613,196,18,190,29,101,29,164,25,0.0,0.0,0.0,0.0,1.0,0.0,0.25085,0.0,0.01326,0.26411,1.40291,1.69,9,4,659,74,179,24,115,18,0.96644,0.36241999999999996,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,0,1,21.0,0.0,8.0,15.0,8.0,0.5,5.0,203.0,41.0,0.0,3.0,2.0,0.4,2.49,6.67,9.44,4.65,11.2,3.2,2.7,9.6,12.8,4.7,9.6
Diogo Jota,AVL,3.37,LEI,3.03,BRE,3.31,BHA,2.82,CHE,3.9,3.29,2.0,0.0,288,0.0,0.0,194634,0,0,-2,2,0,4,0.0,0.0,0,Diogo,False,Hamstring injury - Unknown return date,2022-10-16T22:30:07.279165Z,88,194634.jpg,Teixeira da Silva,0.3,False,0.0,i,12,14,8,38566,1166,78757,1517,0.0,0.9,195,0,1,1,4,0,0,0,1,0,0,0,28,52.6,81.0,43.0,17.7,2,0.7666,0.26050999999999996,1.02711,4.4719,317,37,179,26,254,49,288,41,0.0,0.0,0.0,0.0,0.0,0.0,0.35381999999999997,0.0,0.12024000000000001,0.47405,2.06395,1.85,11,6,657,72,273,38,311,48,0.9230799999999999,0.46153999999999995,17,2,2,0,1.0,1.4,1.8,1.8,22.9,30.9,96.1,87.1,125.8,76.8,18.2,13.7,84.8,29.0,23.1,87.4,27.0,37.8,104.7,116.2,157.2,90.8,16.8,12.4,73.4,31.4,19.4,85.0,0,1,0.0,10.0,4.0,4.0,2.0,0.33,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.42,7.0,13.15,20.25,10.75,0.0,0.0,0.0,0.0,0.0,0.0
Amartey,NEW,2.9,LIV,3.65,FUL,2.79,NFO,4.27,BHA,2.84,3.29,3.4,0.0,257,100.0,100.0,155569,0,0,-2,2,1,2,0.0,0.0,7,Daniel,False,0,2022-09-02T22:00:06.459842Z,43,155569.jpg,Amartey,1.0,False,0.0,a,10,13,41,130945,88203,63576,35241,0.0,9.5,913,0,0,5,13,0,0,0,0,0,0,4,211,189.8,61.6,33.0,28.5,10,0.0521,0.38777,0.43987,14.0512,146,50,207,54,280,89,226,66,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,0.0,0.03822,0.04336,1.38511,1.28,506,141,148,91,98,24,179,64,0.9857600000000001,0.49288000000000004,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,90.0,0.0,6.0,12.0,10.0,0.62,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.38,17.58,15.82,5.13,2.75,6.0,2.92,24.0,20.92,2.92,5.2
Anderson,LEI,3.48,LEE,3.04,ARS,3.1,FUL,3.58,CRY,3.18,3.28,1.0,0.0,552,100.0,100.0,215379,0,0,-1,1,0,3,0.0,-0.5,0,Elliot,False,0,2022-10-26T13:30:08.000825Z,44,215379.jpg,Anderson,0.2,False,0.0,a,15,4,7,21710,507,27424,1023,0.0,1.6,96,0,0,0,3,0,0,0,0,0,0,0,22,30.4,43.2,90.0,16.3,0,0.4792,0.6159600000000001,1.0951600000000001,1.7255,345,150,245,138,173,105,295,135,0.0,0.0,0.0,0.0,0.0,0.0,0.44925,0.0,0.5774600000000001,1.02671,1.61766,2.81,457,243,215,35,405,175,380,136,0.0,0.0,6,3,10,0,1.6,1.6,2.0,0.2,25.5,36.1,116.1,109.9,134.9,94.6,12.6,14.3,83.8,34.4,24.1,76.4,17.0,38.5,67.8,148.1,169.2,65.8,12.0,17.9,89.0,56.7,32.6,80.4,0,1,0.0,0.0,15.0,7.0,0.0,0.0,2.0,27.0,14.0,0.0,5.0,0.0,0.0,2.33,3.14,4.34,6.17,12.86,1.0,2.05,3.0,2.1,7.3,11.0
Tielemans,NEW,3.34,LIV,3.78,FUL,2.94,NFO,3.67,BHA,2.66,3.28,3.5,0.0,259,100.0,0.0,166989,0,0,-2,2,0,3,0.0,0.0,-1,Youri,False,0,0,63,166989.jpg,Tielemans,1.7,False,0.0,a,10,13,53,195050,14618,268008,21198,0.0,8.4,1165,3,1,5,23,0,0,1,1,0,0,5,258,339.2,270.7,133.0,74.4,14,1.9686,2.09713,4.06573,20.1345,36,16,39,31,126,80,51,36,3.0,0.0,0.0,0.0,2.0,0.0,0.15208,0.0,0.16201,0.31409000000000004,1.55545,1.78,61,30,609,259,97,45,134,45,1.08155,0.38627,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,0,1,54.0,0.0,2.0,15.0,14.0,0.88,5.0,414.0,83.0,0.0,0.0,5.0,1.0,4.96,17.2,22.61,18.05,8.87,4.4,4.84,17.0,28.72,7.28,12.2
Schlupp,FUL,3.29,BOU,2.56,TOT,3.56,CHE,3.64,NEW,3.34,3.28,1.9,0.0,161,100.0,0.0,86417,-1,1,-3,3,0,3,0.0,0.5,1,Jeffrey,False,0,0,47,86417.jpg,Schlupp,0.1,False,0.0,a,7,31,27,13077,785,22037,1083,0.0,5.7,1092,0,0,4,15,0,0,0,3,0,0,0,105,124.2,89.3,118.0,33.3,12,0.9618,0.33954,1.30134,16.2048,214,89,169,109,139,88,194,107,0.0,0.0,0.0,0.0,0.0,0.0,0.07927000000000001,0.0,0.02798,0.10725,1.33556,1.24,287,176,368,106,279,113,416,150,0.9890100000000001,0.32966999999999996,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,0,1,90.0,0.0,4.0,14.0,12.0,0.75,5.0,388.0,78.0,0.0,1.0,4.0,0.8,2.38,7.5,8.87,6.38,8.43,1.6,2.76,8.2,8.28,13.4,5.8
Larios,BHA,2.84,FUL,2.54,NFO,4.51,EVE,3.63,AVL,2.82,3.27,0.8,0.0,622,25.0,75.0,515571,0,0,0,0,0,2,0.0,-0.8,0,Juan,False,Muscle injury - 25% chance of playing,2022-12-20T01:00:07.831260Z,40,515571.jpg,Larios López,0.1,False,0.0,d,17,20,4,9186,215,6718,1234,0.0,1.0,150,0,0,0,2,0,0,0,0,0,0,0,28,27.6,7.8,4.0,3.9,2,0.0,0.02773,0.02773,2.4768,350,133,358,129,359,129,378,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016640000000000002,0.016640000000000002,1.4860799999999998,1.2,623,207,93,54,454,164,465,173,1.2,0.0,12,3,5,1,1.4,1.2,1.8,1.6,21.2,25.7,94.6,70.4,92.9,76.8,13.1,12.1,78.2,23.1,19.6,70.1,27.8,30.5,115.8,80.6,109.4,96.4,12.6,11.7,89.2,17.3,10.2,73.0,1,0,0.0,2.0,8.0,5.0,1.0,0.11,2.0,35.0,18.0,2.0,3.0,0.0,0.0,0.78,5.6,5.52,1.56,0.8,1.0,0.75,8.0,5.6,1.0,1.0
Sarmiento,SOU,2.87,ARS,2.92,EVE,3.98,LIV,3.35,LEI,3.25,3.27,1.0,0.0,119,100.0,100.0,441192,0,0,0,0,0,3,0.0,0.0,0,Jeremy,False,0,2022-08-22T08:30:05.866819Z,45,441192.jpg,Sarmiento Morante,0.0,False,0.0,a,5,36,2,4446,216,9819,297,0.0,0.4,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,4.0,0.1,0,0.0429,0.00614,0.04904,0.0,593,235,419,201,367,177,450,202,0.0,0.0,0.0,0.0,0.0,0.0,0.6435,0.0,0.0921,0.7356,0.0,0.0,378,207,307,70,413,181,509,200,0.0,0.0,2,2,17,0,0.8,1.7,0.8,1.8,25.8,38.1,126.7,105.9,149.4,92.5,21.4,17.9,110.0,40.7,28.4,98.9,27.8,38.6,133.2,112.3,140.8,101.4,21.0,18.9,116.3,56.8,16.0,102.4,0,1,0.0,6.0,10.0,2.0,0.0,0.0,2.0,6.0,3.0,0.0,5.0,0.0,0.0,0.05,1.5,0.0,0.15,2.0,1.0,0.05,1.5,0.0,0.15,2.0
Ricardo,NEW,3.18,LIV,3.8,FUL,3.12,NFO,3.59,BHA,2.6,3.26,0.0,0.0,256,0.0,0.0,111931,0,0,-2,2,0,2,0.0,0.0,0,Ricardo,False,Achilles injury - Expected back 04 Feb,2022-08-01T17:30:04.857035Z,43,111931.jpg,Barbosa Pereira,0.0,False,0.0,i,10,13,0,865,36,6875,89,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,540,217,530,216,494,207,544,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,135,138,85,550,217,571,211,0.0,0.0,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wormleighton,NEW,3.18,LIV,3.8,FUL,3.12,NFO,3.59,BHA,2.6,3.26,0.0,0.0,645,100.0,0.0,514284,0,0,0,0,0,2,0.0,0.0,0,Joe,False,0,0,40,514284.jpg,Wormleighton,0.0,False,0.0,a,10,13,0,868,322,469,208,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,525,207,510,203,465,187,528,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620,205,90,52,537,209,597,218,0.0,0.0,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vestergaard,NEW,3.18,LIV,3.8,FUL,3.12,NFO,3.59,BHA,2.6,3.26,0.0,0.0,253,100.0,0.0,93100,0,0,-1,1,1,2,0.0,0.0,0,Jannik,False,0,0,39,93100.jpg,Vestergaard,6.2,False,0.0,a,10,13,0,470191,40719,737897,66896,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,464,173,446,168,398,149,466,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,215,15,6,475,174,58,21,0.0,0.0,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertrand,NEW,3.18,LIV,3.8,FUL,3.12,NFO,3.59,BHA,2.6,3.26,0.0,0.0,250,0.0,0.0,40146,0,0,-1,1,0,2,0.0,0.0,0,Ryan,False,Knee injury - Unknown return date,2022-07-05T15:30:04.221247Z,39,40146.jpg,Bertrand,0.0,False,0.0,i,10,13,0,3399,333,4659,370,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,458,171,440,166,391,146,460,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,212,8,3,469,172,562,208,0.0,0.0,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunt,NEW,3.18,LIV,3.8,FUL,3.12,NFO,3.59,BHA,2.6,3.26,0.0,0.0,273,100.0,0.0,232620,0,0,-1,1,0,2,0.0,0.0,0,Lewis,False,0,0,39,232620.jpg,Brunt,0.3,False,0.0,a,10,13,0,22536,1221,28632,2061,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,477,181,460,176,412,157,479,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,224,30,15,488,182,297,105,0.0,0.0,19,3,15,1,1.8,0.7,2.4,0.4,17.9,29.7,90.8,92.2,113.9,69.1,11.9,14.3,89.2,28.5,25.4,74.0,14.2,23.2,66.7,87.1,79.6,57.8,8.8,16.5,96.3,28.0,40.4,71.4,1,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andersen,FUL,3.26,BOU,3.03,TOT,4.17,CHE,3.15,NEW,2.62,3.25,3.0,0.0,165,100.0,100.0,174874,0,0,0,0,0,2,0.0,0.5,2,Joachim,False,0,2022-10-01T18:30:06.770218Z,45,174874.jpg,Andersen,2.8,False,0.0,a,7,31,39,368191,28666,344111,70869,0.0,8.7,1170,1,0,3,16,0,0,0,2,0,0,1,218,341.0,53.9,118.0,51.5,13,0.8528,0.30288000000000004,1.1556799999999998,17.6483,35,4,222,60,138,18,100,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0233,0.0889,1.35756,1.23,343,73,272,157,133,42,102,35,1.0,0.23076999999999998,16,2,9,1,1.5,1.6,1.6,1.2,26.2,40.8,129.7,108.6,169.7,95.6,13.5,15.4,85.0,35.8,33.4,75.1,25.0,40.7,123.0,115.7,169.0,93.4,12.6,16.3,95.1,41.2,28.0,75.8,1,0,90.0,1.0,2.0,13.0,13.0,0.87,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.96,16.77,26.23,4.15,9.08,2.6,3.02,14.6,17.16,0.96,12.0
Billing,CHE,3.65,CRY,3.48,MUN,2.85,BRE,2.7,NFO,3.55,3.25,3.9,0.0,70,100.0,0.0,168991,0,0,-2,2,0,3,-0.5,0.0,3,Philip,False,0,0,53,168991.jpg,Billing,0.9,False,0.0,a,3,91,59,257895,12282,184018,38393,0.0,11.1,1133,4,1,4,22,0,0,0,1,0,0,5,194,311.4,134.7,171.0,61.8,13,1.2497,0.75948,2.0091799999999997,17.6086,48,19,121,85,99,61,81,55,0.0,0.0,2.0,0.0,0.0,0.0,0.09927000000000001,0.0,0.060329999999999995,0.1596,1.3987399999999999,1.75,145,81,522,208,71,33,183,56,1.0326600000000001,0.31774,8,4,6,0,1.1,1.1,0.4,1.4,19.8,28.4,93.1,82.4,108.8,68.4,15.3,14.2,85.0,32.5,24.0,75.1,23.4,35.0,100.8,110.3,140.4,74.0,28.8,17.5,102.8,42.7,28.8,110.6,0,1,87.0,0.0,3.0,15.0,13.0,0.81,5.0,408.0,82.0,0.0,0.0,5.0,1.0,4.12,12.93,20.76,8.98,11.4,3.2,4.26,10.0,18.24,6.84,17.4
Semedo,EVE,3.73,MUN,3.34,AVL,3.36,WHU,4.0,MCI,1.76,3.24,1.0,0.0,482,100.0,100.0,200402,0,0,0,0,0,2,0.0,-0.5,2,Nélson,False,0,2022-07-05T15:30:04.254473Z,50,200402.jpg,Cabral Semedo,0.3,False,0.0,a,20,39,13,56155,3406,46231,2966,0.0,2.6,675,0,1,0,14,0,0,0,3,1,0,1,95,137.2,101.1,20.0,25.7,8,0.0495,0.33096,0.38045999999999996,13.4962,201,78,158,35,313,106,244,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.04413,0.050730000000000004,1.7994900000000003,1.87,192,24,473,212,437,160,307,111,1.06667,0.0,1,2,8,0,0.7,1.1,0.6,1.2,24.3,40.3,109.6,127.0,167.6,82.4,19.5,18.2,89.1,54.0,38.9,90.5,29.2,46.4,121.3,147.7,196.2,90.4,26.4,17.0,86.6,51.8,31.4,109.6,1,0,67.0,1.0,7.0,13.0,8.0,0.53,5.0,319.0,64.0,0.0,1.0,4.0,0.8,1.98,7.31,10.55,7.78,1.54,1.0,1.78,5.8,11.24,5.96,0.8
Kouyaté,MUN,3.63,CHE,2.94,SOU,3.78,LEI,3.33,BOU,2.53,3.24,2.2,0.0,583,0.0,75.0,55037,0,0,0,0,0,3,0.0,-0.4,3,Cheikhou,False,Hamstring injury - Expected back 04 Mar,2022-12-20T01:00:07.787462Z,45,55037.jpg,Kouyaté,0.2,False,0.0,i,16,17,27,46617,848,36621,3437,0.0,6.0,701,1,0,2,20,0,0,0,2,0,0,2,119,128.2,60.5,71.0,26.0,9,0.3397,0.31709,0.65679,13.2817,210,87,211,124,196,115,241,117,0.0,0.0,0.0,0.0,0.0,0.0,0.04361,0.0,0.04071,0.08432,1.70521,2.57,317,189,246,52,238,97,364,129,1.15549,0.25678,7,4,14,0,1.2,1.2,1.4,1.0,22.3,33.0,100.8,96.5,132.8,83.1,12.1,13.2,81.6,25.8,24.3,69.2,21.2,28.3,91.5,80.2,111.2,71.4,11.6,15.9,104.8,28.4,26.4,76.2,0,1,70.0,0.0,6.0,12.0,8.0,0.57,5.0,323.0,65.0,0.0,1.0,4.0,0.8,2.17,9.92,10.68,5.04,5.92,2.2,2.48,12.2,9.8,10.7,4.2
Cavaleiro,CRY,2.57,SOU,2.71,CHE,5.44,NEW,2.5,TOT,2.92,3.23,0.0,0.0,214,0.0,0.0,166324,0,0,-2,2,0,3,0.0,0.0,0,Ivan,False,Season-long loan to Alanyaspor,2022-09-08T07:17:06.033426Z,48,166324.jpg,Neves Abreu Cavaleiro,0.0,False,0.0,u,9,54,0,2084,0,8718,73,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,636,266,631,267,622,262,637,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,156,405,128,639,269,559,224,0.0,0.0,14,3,7,0,0.9,1.1,1.0,1.2,22.2,31.6,95.5,97.9,123.7,79.6,16.8,15.2,86.3,36.4,29.1,82.2,25.8,28.4,108.0,83.7,92.8,89.6,18.4,12.6,86.4,19.7,19.4,90.0,0,1,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
